episode,step,hand_pos_array,cube_pos_array,pillar1_pos_array,pillar2_pos_array,pillar3_pos_array,pillar4_pos_array,destination_pos_array,finger_distance_array,pos_action_array
0,572,"[0.5156602263450623, -0.18273776769638062, 0.6911398768424988]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.32798513770103455, 3.6987592466175556e-05, 0.4750032126903534]","[0.43007904291152954, 2.584597677923739e-05, 0.4750005602836609]","[0.5600247979164124, -2.1970672605675645e-05, 0.4750041365623474]","[0.671018123626709, 9.555029100738466e-05, 0.47500079870224]","[[0.5, 0.20000001788139343, 0.4050000011920929]]",9.954868e-06,"[[2.9914708137512207, -1.8255085945129395, -0.9978759288787842, -1.4524835348129272, 1.6349283456802368, -0.15956471860408783, 0.0, 0.0]]"
0,573,"[0.5150234699249268, -0.18242499232292175, 0.6921333074569702]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.3279949128627777, 1.3961845979792997e-05, 0.47500303387641907]","[0.43009665608406067, 6.295450293691829e-05, 0.4750039577484131]","[0.5600569248199463, 1.02960202639224e-05, 0.4750039875507355]","[0.6710197925567627, 7.218992686830461e-05, 0.47500401735305786]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",1.052309e-05,"[[2.9926328659057617, -1.8221317529678345, -0.9910227656364441, -1.4620224237442017, 1.6344060897827148, -0.1584833562374115, 0.0, 0.0]]"
0,574,"[0.5142995715141296, -0.1820707619190216, 0.6933439373970032]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.3279603123664856, 3.813374132732861e-05, 0.47500330209732056]","[0.4300921857357025, 2.173842403863091e-05, 0.47500309348106384]","[0.5600439310073853, -2.4868722903192975e-05, 0.4750014543533325]","[0.6709928512573242, 0.00010671593190636486, 0.4750038981437683]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",1.0806137e-05,"[[2.993842840194702, -1.8188862800598145, -0.9835004210472107, -1.4720526933670044, 1.6338579654693604, -0.15735726058483124, 0.0, 0.0]]"
0,575,"[0.5134946703910828, -0.18167875707149506, 0.6947641372680664]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.3279903531074524, 3.3403426641598344e-05, 0.47500306367874146]","[0.43007948994636536, 3.818040568148717e-05, 0.4750005006790161]","[0.5600311756134033, -5.695397703675553e-06, 0.4750036299228668]","[0.6710279583930969, 8.804762182990089e-05, 0.4750017523765564]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",1.0894869e-05,"[[2.9950990676879883, -1.8157931566238403, -0.9753132462501526, -1.4825384616851807, 1.6332842111587524, -0.15618865191936493, 0.0, 0.0]]"
0,576,"[0.512616753578186, -0.18125301599502563, 0.6963813900947571]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.3279903531074524, 1.5606645320076495e-05, 0.4750005304813385]","[0.4301018714904785, 5.579041680903174e-05, 0.4750041961669922]","[0.5600577592849731, 3.965895302826539e-06, 0.47500306367874146]","[0.6710027456283569, 8.269552199635655e-05, 0.47500336170196533]","[[0.5000000596046448, 0.20000000298023224, 0.4050000011920929]]",1.07768365e-05,"[[2.996397018432617, -1.8128726482391357, -0.9664677381515503, -1.4934486150741577, 1.6326857805252075, -0.15497949719429016, 0.0, 0.0]]"
0,577,"[0.5116740465164185, -0.1807972937822342, 0.6981810927391052]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.3279576003551483, 4.109684959985316e-05, 0.4750039577484131]","[0.4300805628299713, 1.58776601892896e-05, 0.4750039875507355]","[0.5600302219390869, -2.7716299882740714e-05, 0.47500312328338623]","[0.6709997057914734, 0.00010942606604658067, 0.47500303387641907]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",1.0464011e-05,"[[2.9977357387542725, -1.8101428747177124, -0.9569731950759888, -1.5047574043273926, 1.632063388824463, -0.1537320613861084, 0.0, 0.0]]"
0,578,"[0.5106746554374695, -0.18031449615955353, 0.7001471519470215]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.32799768447875977, 2.6859612262342125e-05, 0.4750031530857086]","[0.4300832748413086, 5.360687282518484e-05, 0.4750017523765564]","[0.5600392818450928, 1.3484209375747014e-06, 0.4750029742717743]","[0.6710271835327148, 7.458041363861412e-05, 0.4750034213066101]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",1.0136295e-05,"[[2.999112367630005, -1.8076194524765015, -0.9468398094177246, -1.516442060470581, 1.631418228149414, -0.1524481624364853, 0.0, 0.0]]"
0,579,"[0.509626030921936, -0.17980721592903137, 0.7022638916969299]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.3279781937599182, 1.9426424842095003e-05, 0.4750005602836609]","[0.4300996661186218, 3.717356230481528e-05, 0.4750034213066101]","[0.5600554943084717, -9.175073500955477e-07, 0.4750005900859833]","[0.6709957122802734, 9.056305862031877e-05, 0.4750029742717743]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",9.67269e-06,"[[2.9996092319488525, -1.808518648147583, -0.9414806365966797, -1.5207692384719849, 1.6311438083648682, -0.15198242664337158, 0.0, 0.0]]"
0,580,"[0.5086078643798828, -0.17932447791099548, 0.7044216394424438]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.32796528935432434, 4.399718454806134e-05, 0.4750041365623474]","[0.43007829785346985, 2.15225518331863e-05, 0.4750030040740967]","[0.5600265860557556, -2.912131094490178e-05, 0.4750038683414459]","[0.6710086464881897, 0.00010215287329629064, 0.4750005006790161]","[[0.5, 0.20000001788139343, 0.4050000011920929]]",8.094184e-06,"[[3.0000667572021484, -1.8094693422317505, -0.9362179040908813, -1.524661898612976, 1.6308976411819458, -0.15156595408916473, 0.0, 0.0]]"
0,581,"[0.5076714754104614, -0.17889337241649628, 0.7065169811248779]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.3280007541179657, 1.6111769582494162e-05, 0.4750039875507355]","[0.4300942122936249, 5.97374455537647e-05, 0.47500330209732056]","[0.5600466132164001, 7.924324563646223e-06, 0.4750029146671295]","[0.6710248589515686, 7.24669371265918e-05, 0.4750042259693146]","[[0.5, 0.20000001788139343, 0.4050000011920929]]",6.7672277e-06,"[[3.0004630088806152, -1.8105099201202393, -0.9310563206672668, -1.528206706047058, 1.630672812461853, -0.1511937528848648, 0.0, 0.0]]"
0,582,"[0.5068364143371582, -0.17851293087005615, 0.7084888815879822]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.3279648721218109, 2.4948432837845758e-05, 0.47500157356262207]","[0.43009576201438904, 3.057194044231437e-05, 0.4750029742717743]","[0.560050368309021, -1.1949367944907863e-05, 0.4750005900859833]","[0.6709915995597839, 0.00010571601160336286, 0.47500360012054443]","[[0.5, 0.20000001788139343, 0.4050000011920929]]",6.4544047e-06,"[[3.000802516937256, -1.8116309642791748, -0.9260202646255493, -1.5314960479736328, 1.6304690837860107, -0.15086370706558228, 0.0, 0.0]]"
0,583,"[0.5061111450195312, -0.17817799746990204, 0.7103089094161987]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.3279821276664734, 3.8952832255745307e-05, 0.47500351071357727]","[0.43007904291152954, 2.588667848613113e-05, 0.4750005602836609]","[0.5600248575210571, -2.1989657398080453e-05, 0.4750041365623474]","[0.6710240840911865, 9.018142736749724e-05, 0.4750015437602997]","[[0.5, 0.20000001788139343, 0.4050000011920929]]",7.4082755e-06,"[[3.0010902881622314, -1.8128228187561035, -0.9211217164993286, -1.5345927476882935, 1.630286693572998, -0.15057472884655, 0.0, 0.0]]"
0,584,"[0.5054959654808044, -0.1778837889432907, 0.7119662165641785]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.3279949724674225, 1.5085794075275771e-05, 0.47500303387641907]","[0.43009671568870544, 6.295556522672996e-05, 0.4750039577484131]","[0.5600568652153015, 1.0277206456521526e-05, 0.4750039875507355]","[0.6710131764411926, 7.510307477787137e-05, 0.47500404715538025]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",7.885643e-06,"[[3.0013327598571777, -1.8140746355056763, -0.9163633584976196, -1.5375406742095947, 1.630125641822815, -0.15032529830932617, 0.0, 0.0]]"
0,585,"[0.5049857497215271, -0.177625373005867, 0.7134633660316467]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.32796019315719604, 3.7023655750090256e-05, 0.47500309348106384]","[0.43009206652641296, 2.1661764549207874e-05, 0.47500309348106384]","[0.56004399061203, -2.486024095560424e-05, 0.47500142455101013]","[0.6709917187690735, 0.00011329892731737345, 0.475004643201828]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",8.065934e-06,"[[3.0015342235565186, -1.815377950668335, -0.9117441177368164, -1.5403696298599243, 1.6299855709075928, -0.15011383593082428, 0.0, 0.0]]"
0,586,"[0.5045724511146545, -0.17739863693714142, 0.7148076295852661]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.327988862991333, 3.334361099405214e-05, 0.4750030040740967]","[0.43007951974868774, 3.8312158721964806e-05, 0.4750005006790161]","[0.5600311160087585, -5.723028152715415e-06, 0.4750036299228668]","[0.671028733253479, 7.796976569807157e-05, 0.47500279545783997]","[[0.5000000596046448, 0.20000000298023224, 0.4050000011920929]]",8.0494965e-06,"[[3.0025510787963867, -1.8140357732772827, -0.9024010896682739, -1.549839735031128, 1.6294918060302734, -0.14915309846401215, 0.0, 0.0]]"
0,587,"[0.5041816234588623, -0.17715895175933838, 0.716091513633728]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.32799097895622253, 1.622937634238042e-05, 0.47500064969062805]","[0.4301019012928009, 5.575201066676527e-05, 0.4750041961669922]","[0.5600577592849731, 3.971039404859766e-06, 0.47500306367874146]","[0.6709999442100525, 8.777514449320734e-05, 0.47500312328338623]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",7.0055744e-06,"[[3.0034358501434326, -1.813362956047058, -0.8935040831565857, -1.5586347579956055, 1.6290442943572998, -0.14830486476421356, 0.0, 0.0]]"
0,588,"[0.5037742257118225, -0.17688865959644318, 0.717389702796936]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.32795751094818115, 4.0388182242168114e-05, 0.47500383853912354]","[0.4300805628299713, 1.5951096429489553e-05, 0.4750039875507355]","[0.5600302219390869, -2.772608058876358e-05, 0.47500309348106384]","[0.6710030436515808, 0.00010552654566708952, 0.4750005304813385]","[[0.5000000596046448, 0.20000000298023224, 0.4050000011920929]]",5.947953e-06,"[[3.0041964054107666, -1.8132871389389038, -0.8851646780967712, -1.5665671825408936, 1.6286580562591553, -0.1475861519575119, 0.0, 0.0]]"
0,589,"[0.5033471584320068, -0.17660006880760193, 0.7187281847000122]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.3279966115951538, 2.851828685379587e-05, 0.4750029444694519]","[0.430083304643631, 5.3548021242022514e-05, 0.4750017523765564]","[0.5600392818450928, 1.3751523511018604e-06, 0.4750029742717743]","[0.6710289716720581, 7.240003469632939e-05, 0.4750038683414459]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",5.0383555e-06,"[[3.0048270225524902, -1.8137562274932861, -0.8774133324623108, -1.5735340118408203, 1.6283361911773682, -0.1470000147819519, 0.0, 0.0]]"
0,590,"[0.5029093027114868, -0.17630796134471893, 0.7201008200645447]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.3279798626899719, 1.8869211999117397e-05, 0.4750005304813385]","[0.43009963631629944, 3.714713966473937e-05, 0.4750033915042877]","[0.5600554347038269, -9.770592441782355e-07, 0.4750005900859833]","[0.6709926128387451, 9.754017810337245e-05, 0.4750032424926758]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",4.2650654e-06,"[[3.0053200721740723, -1.8147188425064087, -0.8702846765518188, -1.5794826745986938, 1.6280795335769653, -0.14654693007469177, 0.0, 0.0]]"
0,591,"[0.5024766325950623, -0.176025852560997, 0.7214844226837158]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.32796451449394226, 4.3708845623768866e-05, 0.47500425577163696]","[0.4300783574581146, 2.1531064703594893e-05, 0.4750030040740967]","[0.5600265860557556, -2.9078191801090725e-05, 0.4750038683414459]","[0.6710153818130493, 9.878602577373385e-05, 0.47500044107437134]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",3.5767753e-06,"[[3.0056612491607666, -1.8161545991897583, -0.8638676404953003, -1.5843194723129272, 1.6278918981552124, -0.14623579382896423, 0.0, 0.0]]"
0,592,"[0.5020691156387329, -0.1757650524377823, 0.7228466868400574]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.3280012011528015, 1.6045174561440945e-05, 0.47500404715538025]","[0.4300941526889801, 5.972869257675484e-05, 0.47500327229499817]","[0.5600466728210449, 7.89606747275684e-06, 0.4750029146671295]","[0.6710206866264343, 7.137562351999804e-05, 0.4750041663646698]","[[0.5, 0.20000001788139343, 0.4050000011920929]]",3.0112146e-06,"[[3.005857229232788, -1.8179805278778076, -0.8581427931785583, -1.5881203413009644, 1.627770185470581, -0.14605718851089478, 0.0, 0.0]]"
0,593,"[0.5017065405845642, -0.17553432285785675, 0.7241542339324951]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.32796552777290344, 2.4460732674924657e-05, 0.4750015139579773]","[0.4300958216190338, 3.0576076824218035e-05, 0.4750029742717743]","[0.560050368309021, -1.1970432751695625e-05, 0.4750005900859833]","[0.6709924936294556, 0.00010716239921748638, 0.4750039577484131]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",3.9795027e-06,"[[3.006007194519043, -1.8198540210723877, -0.8525881767272949, -1.5916568040847778, 1.6276698112487793, -0.14591801166534424, 0.0, 0.0]]"
0,594,"[0.501399040222168, -0.17533572018146515, 0.7253839373588562]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.32798102498054504, 3.9484042645199224e-05, 0.47500360012054443]","[0.43007901310920715, 2.586088885436766e-05, 0.4750005602836609]","[0.5600248575210571, -2.1988284061080776e-05, 0.4750041365623474]","[0.6710280179977417, 8.829968282952905e-05, 0.475001722574234]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",4.8298157e-06,"[[3.0061211585998535, -1.8217447996139526, -0.8471575975418091, -1.5950336456298828, 1.6275856494903564, -0.1458074003458023, 0.0, 0.0]]"
0,595,"[0.5011496543884277, -0.17516639828681946, 0.7265245914459229]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.3279949724674225, 1.5496556443395093e-05, 0.47500303387641907]","[0.43009668588638306, 6.293100886978209e-05, 0.4750039577484131]","[0.5600568652153015, 1.0262456271448173e-05, 0.4750039875507355]","[0.6710031032562256, 8.222177712013945e-05, 0.4750034213066101]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",5.36508e-06,"[[3.00620174407959, -1.8236486911773682, -0.8418529033660889, -1.5982810258865356, 1.627516746520996, -0.14572401344776154, 0.0, 0.0]]"
0,596,"[0.5009574890136719, -0.1750236451625824, 0.7275739908218384]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.32796013355255127, 3.6641107726609334e-05, 0.47500303387641907]","[0.43009206652641296, 2.164523903047666e-05, 0.47500309348106384]","[0.5600440502166748, -2.4804247004794888e-05, 0.47500142455101013]","[0.6709994673728943, 0.00010928945266641676, 0.47500306367874146]","[[0.5000000596046448, 0.20000000298023224, 0.4050000011920929]]",5.6947397e-06,"[[3.006253480911255, -1.8255605697631836, -0.8366739153862, -1.6014214754104614, 1.6274620294570923, -0.14566585421562195, 0.0, 0.0]]"
0,597,"[0.5008190274238586, -0.1749039739370346, 0.7285344004631042]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.32798871397972107, 3.3631578844506294e-05, 0.47500306367874146]","[0.43007951974868774, 3.830392597592436e-05, 0.4750005006790161]","[0.5600310564041138, -5.7434681366430596e-06, 0.4750036299228668]","[0.6710273623466492, 7.490258576581255e-05, 0.47500336170196533]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",5.8585824e-06,"[[3.0062789916992188, -1.827475905418396, -0.8316177129745483, -1.6044695377349854, 1.627421259880066, -0.14563187956809998, 0.0, 0.0]]"
0,598,"[0.5007290244102478, -0.1748048961162567, 0.7294105291366577]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.32799121737480164, 1.608468846825417e-05, 0.47500085830688477]","[0.4301018714904785, 5.567269545281306e-05, 0.4750041961669922]","[0.5600577592849731, 3.960563844884746e-06, 0.47500303387641907]","[0.6709957122802734, 8.968891779659316e-05, 0.47500306367874146]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",5.8883725e-06,"[[3.006281614303589, -1.8293901681900024, -0.8266795873641968, -1.607436180114746, 1.627393126487732, -0.14561977982521057, 0.0, 0.0]]"
0,599,"[0.5006822943687439, -0.17472481727600098, 0.7302100658416748]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.3279575705528259, 4.044845627504401e-05, 0.47500383853912354]","[0.4300805628299713, 1.595335197634995e-05, 0.4750039875507355]","[0.5600302815437317, -2.7733809474739246e-05, 0.47500309348106384]","[0.6710082292556763, 0.00010273554653394967, 0.4750004708766937]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",5.812981e-06,"[[3.0062637329101562, -1.8312995433807373, -0.8218567967414856, -1.6103291511535645, 1.627376914024353, -0.14562776684761047, 0.0, 0.0]]"
0,600,"[0.5006730556488037, -0.17466092109680176, 0.7309392094612122]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.3279964029788971, 2.850691817002371e-05, 0.47500288486480713]","[0.430083304643631, 5.3608138841809705e-05, 0.4750017523765564]","[0.5600392818450928, 1.421159140591044e-06, 0.4750029742717743]","[0.6710251569747925, 7.236503006424755e-05, 0.4750042259693146]","[[0.5, 0.20000001788139343, 0.4050000011920929]]",5.6640097e-06,"[[3.0062272548675537, -1.8332005739212036, -0.8171433806419373, -1.613154649734497, 1.6273711919784546, -0.14565409719944, 0.0, 0.0]]"
0,601,"[0.5006957054138184, -0.17461222410202026, 0.7316060662269592]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.3279799818992615, 1.8945673218695447e-05, 0.4750005304813385]","[0.43009963631629944, 3.710440068971366e-05, 0.4750033915042877]","[0.5600554943084717, -1.0032526915892959e-06, 0.4750005900859833]","[0.6709914207458496, 0.000105458457255736, 0.4750036299228668]","[[0.5, 0.20000001788139343, 0.4050000011920929]]",5.4852467e-06,"[[3.0061750411987305, -1.8350902795791626, -0.8125354647636414, -1.6159166097640991, 1.6273752450942993, -0.14569656550884247, 0.0, 0.0]]"
